Grapheme	IPA	FREQUENCY	CODEPOINTS	EXAMPLES	Languages
^aan_land_gaan$	aː n _ l ɑ n t _ x aː n	1	U+005E U+0061 U+0061 U+006E U+005F U+006C U+0061 U+006E U+0064 U+005F U+0067 U+0061 U+0061 U+006E U+0024	"aan_land_gaan"	Dutch
^elektriciteit$	eː l ɛ k t r iː s iː t ɛi t	1	U+005E U+0065 U+006C U+0065 U+006B U+0074 U+0072 U+0069 U+0063 U+0069 U+0074 U+0065 U+0069 U+0074 U+0024	"elektriciteit"	Dutch
^getrouwde_man$	x ə t r ɑu ʋ d ə _ m ɑ n	1	U+005E U+0067 U+0065 U+0074 U+0072 U+006F U+0075 U+0077 U+0064 U+0065 U+005F U+006D U+0061 U+006E U+0024	"getrouwde_man"	Dutch
^honger_hebben$	h ɔ ŋ ə r _ h ɛ b ə	1	U+005E U+0068 U+006F U+006E U+0067 U+0065 U+0072 U+005F U+0068 U+0065 U+0062 U+0062 U+0065 U+006E U+0024	"honger_hebben"	Dutch
^ochtendgloren$	ɔ x t ə t x l oː r ə	1	U+005E U+006F U+0063 U+0068 U+0074 U+0065 U+006E U+0064 U+0067 U+006C U+006F U+0072 U+0065 U+006E U+0024	"ochtendgloren"	Dutch
^schoondochter$	s x oː n d ɔ x t ə r	2	U+005E U+0073 U+0063 U+0068 U+006F U+006F U+006E U+0064 U+006F U+0063 U+0068 U+0074 U+0065 U+0072 U+0024	"schoondochter"	Dutch
^schuldig_zijn$	s x ʏ l d ə x _ z ɛi n	1	U+005E U+0073 U+0063 U+0068 U+0075 U+006C U+0064 U+0069 U+0067 U+005F U+007A U+0069 U+006A U+006E U+0024	"schuldig_zijn"	Dutch
^bliksemschicht$	b l ɪ k s ə m s x ɪ x t	1	U+005E U+0062 U+006C U+0069 U+006B U+0073 U+0065 U+006D U+0073 U+0063 U+0068 U+0069 U+0063 U+0068 U+0074 U+0024	"bliksemschicht"	Dutch
^brandstichting$	b r ɑ n t s t ɪ x t ɪ ŋ	1	U+005E U+0062 U+0072 U+0061 U+006E U+0064 U+0073 U+0074 U+0069 U+0063 U+0068 U+0074 U+0069 U+006E U+0067 U+0024	"brandstichting"	Dutch
^geboortebewijs$	x ə b oː r t ə b ə ʋ ɛi s	1	U+005E U+0067 U+0065 U+0062 U+006F U+006F U+0072 U+0074 U+0065 U+0062 U+0065 U+0077 U+0069 U+006A U+0073 U+0024	"geboortebewijs"	Dutch
^geboren_worden$	x ə b oː r ə _ ʋ ɔ r d ə	1	U+005E U+0067 U+0065 U+0062 U+006F U+0072 U+0065 U+006E U+005F U+0077 U+006F U+0072 U+0064 U+0065 U+006E U+0024	"geboren_worden"	Dutch
^lemen_baksteen$	l eː m ə _ b ɑ k s t eː n	1	U+005E U+006C U+0065 U+006D U+0065 U+006E U+005F U+0062 U+0061 U+006B U+0073 U+0074 U+0065 U+0065 U+006E U+0024	"lemen_baksteen"	Dutch
^naar_huis_gaan$	n aː r _ h œy s _ x aː n	1	U+005E U+006E U+0061 U+0061 U+0072 U+005F U+0068 U+0075 U+0069 U+0073 U+005F U+0067 U+0061 U+0061 U+006E U+0024	"naar_huis_gaan"	Dutch
^zich_omdraaien$	z ɪ x _ ɔ m d r aː j ə	1	U+005E U+007A U+0069 U+0063 U+0068 U+005F U+006F U+006D U+0064 U+0072 U+0061 U+0061 U+0069 U+0065 U+006E U+0024	"zich_omdraaien"	Dutch
^zich_overgeven$	z ɪ x _ oː v ə r ɣ eː v ə	1	U+005E U+007A U+0069 U+0063 U+0068 U+005F U+006F U+0076 U+0065 U+0072 U+0067 U+0065 U+0076 U+0065 U+006E U+0024	"zich_overgeven"	Dutch
^zwanger_worden$	z ʋ ɑ ŋ ə r _ ʋ ɔ r d ə	1	U+005E U+007A U+0077 U+0061 U+006E U+0067 U+0065 U+0072 U+005F U+0077 U+006F U+0072 U+0064 U+0065 U+006E U+0024	"zwanger_worden"	Dutch
^getrouwde_vrouw$	x ə t r ɑu ʋ d ə _ v r ɑu ʋ	1	U+005E U+0067 U+0065 U+0074 U+0072 U+006F U+0075 U+0077 U+0064 U+0065 U+005F U+0076 U+0072 U+006F U+0075 U+0077 U+0024	"getrouwde_vrouw"	Dutch
^in_dienst_nemen$	ɪ n _ d iː n s t _ n eː m ə	1	U+005E U+0069 U+006E U+005F U+0064 U+0069 U+0065 U+006E U+0073 U+0074 U+005F U+006E U+0065 U+006D U+0065 U+006E U+0024	"in_dienst_nemen"	Dutch
^naar_boven_gaan$	n aː r _ b oː v ə _ x aː n	1	U+005E U+006E U+0061 U+0061 U+0072 U+005F U+0062 U+006F U+0076 U+0065 U+006E U+005F U+0067 U+0061 U+0061 U+006E U+0024	"naar_boven_gaan"	Dutch
^zich_herinneren$	z ɪ x _ h ɛ r ɪ n ə r ə	1	U+005E U+007A U+0069 U+0063 U+0068 U+005F U+0068 U+0065 U+0072 U+0069 U+006E U+006E U+0065 U+0072 U+0065 U+006E U+0024	"zich_herinneren"	Dutch
^zoete_aardappel$	z uː t ə _ aː r d ɑ p ə l	1	U+005E U+007A U+006F U+0065 U+0074 U+0065 U+005F U+0061 U+0061 U+0072 U+0064 U+0061 U+0070 U+0070 U+0065 U+006C U+0024	"zoete_aardappel"	Dutch
^een_scheet_laten$	eː n _ s x eː t _ l aː t ə	1	U+005E U+0065 U+0065 U+006E U+005F U+0073 U+0063 U+0068 U+0065 U+0065 U+0074 U+005F U+006C U+0061 U+0074 U+0065 U+006E U+0024	"een_scheet_laten"	Dutch
^koelte_toewaaien$	k uː l t ə _ t uː ʋ aː j ə	1	U+005E U+006B U+006F U+0065 U+006C U+0074 U+0065 U+005F U+0074 U+006F U+0065 U+0077 U+0061 U+0061 U+0069 U+0065 U+006E U+0024	"koelte_toewaaien"	Dutch
^schroevendraaier$	s x r uː v ə d r aː j ə r	1	U+005E U+0073 U+0063 U+0068 U+0072 U+006F U+0065 U+0076 U+0065 U+006E U+0064 U+0072 U+0061 U+0061 U+0069 U+0065 U+0072 U+0024	"schroevendraaier"	Dutch
^naar_beneden_gaan$	n aː r _ b ə n eː d ə _ x aː n	1	U+005E U+006E U+0061 U+0061 U+0072 U+005F U+0062 U+0065 U+006E U+0065 U+0064 U+0065 U+006E U+005F U+0067 U+0061 U+0061 U+006E U+0024	"naar_beneden_gaan"	Dutch
^zich_terugtrekken$	z ɪ x _ t ə r ʏ x t r ɛ k ə	1	U+005E U+007A U+0069 U+0063 U+0068 U+005F U+0074 U+0065 U+0072 U+0075 U+0067 U+0074 U+0072 U+0065 U+006B U+006B U+0065 U+006E U+0024	"zich_terugtrekken"	Dutch
^alcoholische_drank$	ɑ l k oː h oː l iː s ə _ d r ɑ ŋ k	1	U+005E U+0061 U+006C U+0063 U+006F U+0068 U+006F U+006C U+0069 U+0073 U+0063 U+0068 U+0065 U+005F U+0064 U+0072 U+0061 U+006E U+006B U+0024	"alcoholische_drank"	Dutch
^initiatieplechtigheid$	iː n iː t ʃ aː t s iː p l ɛ x t ə x h ɛi t	1	U+005E U+0069 U+006E U+0069 U+0074 U+0069 U+0061 U+0074 U+0069 U+0065 U+0070 U+006C U+0065 U+0063 U+0068 U+0074 U+0069 U+0067 U+0068 U+0065 U+0069 U+0064 U+0024	"initiatieplechtigheid"	Dutch
^inwijdingsplechtigheid$	ɪ n ʋ ɛi d ɪ ŋ s p l ɛ x t ə x h ɛi t	1	U+005E U+0069 U+006E U+0077 U+0069 U+006A U+0064 U+0069 U+006E U+0067 U+0073 U+0070 U+006C U+0065 U+0063 U+0068 U+0074 U+0069 U+0067 U+0068 U+0065 U+0069 U+0064 U+0024	"inwijdingsplechtigheid"	Dutch
